componente_id,nodo_id,num_puntos,prefijo_mayoritario,porcentaje
30,cube257_cluster0,56,WVAL,100.0
30,cube216_cluster0,238,WVAL,100.0
30,cube217_cluster0,112,WVAL,100.0
30,cube241_cluster0,120,WVAL,100.0
30,cube196_cluster0,48,WVAL,100.0
31,cube204_cluster0,58,MVIV,100.0
31,cube208_cluster0,57,MVIV,100.0
31,cube226_cluster0,64,MVIV,100.0
31,cube222_cluster0,118,MVIV,100.0
31,cube221_cluster0,56,MVIV,100.0
32,cube254_cluster0,61,MRS,100.0
32,cube299_cluster0,180,MRS,100.0
32,cube400_cluster0,56,MRS,100.0
32,cube211_cluster0,62,MRS,100.0
32,cube332_cluster0,55,MRS,100.0
32,cube285_cluster0,151,MRS,100.0
32,cube330_cluster0,181,MRS,100.0
32,cube271_cluster0,118,MRS,100.0
32,cube300_cluster0,119,MRS,100.0
32,cube234_cluster0,122,MRS,100.0
32,cube362_cluster0,75,MRS,100.0
32,cube382_cluster0,179,MRS,100.0
32,cube269_cluster0,126,MRS,100.0
32,cube317_cluster0,56,MRS,100.0
32,cube318_cluster0,117,MRS,100.0
32,cube286_cluster0,226,MRS,100.0
32,cube365_cluster0,139,MRS,100.0
32,cube402_cluster0,55,MRS,100.0
32,cube329_cluster0,73,MRS,100.0
32,cube383_cluster0,118,MRS,100.0
32,cube253_cluster0,65,MRS,100.0
32,cube314_cluster0,120,MRS,100.0
32,cube270_cluster0,167,MRS,100.0
32,cube349_cluster0,167,MRS,100.0
32,cube386_cluster0,60,MRS,100.0
32,cube252_cluster0,60,MRS,100.0
32,cube272_cluster0,47,MRS,100.0
32,cube233_cluster0,62,MRS,100.0
32,cube363_cluster0,169,MRS,100.0
32,cube297_cluster0,60,MRS,100.0
32,cube401_cluster0,177,MRS,100.0
32,cube315_cluster0,22,MRS,100.0
32,cube366_cluster0,171,MRS,100.0
32,cube348_cluster0,66,MRS,100.0
33,cube224_cluster0,47,MVIV,100.0
33,cube244_cluster0,59,MVIV,100.0
33,cube245_cluster0,64,MVIV,100.0
34,cube266_cluster0,57,MVIV,100.0
34,cube249_cluster0,50,MVIV,100.0
35,cube258_cluster0,58,MVIV,100.0
36,cube280_cluster0,59,MVIV,100.0
36,cube277_cluster0,59,MVIV,100.0
36,cube263_cluster0,55,MVIV,100.0
37,cube273_cluster0,116,WVAL,100.0
38,cube282_cluster0,58,MVIV,100.0
39,cube283_cluster0,60,MVIV,100.0
40,cube288_cluster0,59,MVIV,100.0
41,cube290_cluster0,20,MVIV,100.0
41,cube289_cluster0,118,MVIV,100.0
42,cube307_cluster0,34,MVIV,100.0
42,cube308_cluster0,54,MVIV,100.0
42,cube292_cluster0,35,MVIV,100.0
42,cube309_cluster0,54,MVIV,100.0
42,cube306_cluster0,34,MVIV,100.0
42,cube291_cluster0,35,MVIV,100.0
42,cube294_cluster0,55,MVIV,100.0
42,cube293_cluster0,56,MVIV,100.0
43,cube302_cluster0,58,MVIV,100.0
44,cube321_cluster0,102,MVIV,100.0
44,cube305_cluster0,60,MVIV,100.0
44,cube319_cluster0,58,MVIV,100.0
45,cube343_cluster0,58,WIDS,100.0
45,cube361_cluster0,40,WIDS,100.0
45,cube342_cluster0,39,WIDS,100.0
45,cube345_cluster0,60,WIDS,100.0
45,cube344_cluster0,40,WIDS,100.0
45,cube325_cluster0,54,WIDS,100.0
45,cube327_cluster0,55,WIDS,100.0
45,cube346_cluster0,57,WIDS,100.0
46,cube374_cluster0,56,WIDS,100.0
46,cube360_cluster0,44,WIDS,100.0
46,cube378_cluster0,171,WIDS,100.0
46,cube357_cluster0,105,WIDS,100.0
46,cube338_cluster0,60,WIDS,100.0
46,cube358_cluster0,103,WIDS,100.0
46,cube341_cluster0,59,WIDS,100.0
46,cube375_cluster0,33,WIDS,100.0
47,cube354_cluster0,59,WIDS,100.0
48,cube379_cluster0,58,WIDS,100.0
48,cube380_cluster0,58,WIDS,100.0
49,cube387_cluster0,13,MSFC,100.0
50,cube406_cluster0,57,MVIV,100.0
50,cube391_cluster0,38,MVIV,100.0
51,cube399_cluster0,56,WIDS,100.0
52,cube407_cluster0,57,MVIV,100.0
53,cube411_cluster0,53,WIDS,100.0
53,cube414_cluster0,53,WIDS,100.0
53,cube410_cluster0,45,WIDS,100.0
53,cube413_cluster0,45,WIDS,100.0
54,cube437_cluster0,56,WIDS,100.0
54,cube415_cluster0,24,WIDS,100.0
55,cube440_cluster0,56,WIDS,100.0
55,cube438_cluster0,111,WIDS,100.0
55,cube470_cluster0,113,WIDS,100.0
56,cube442_cluster0,56,MRS,100.0
57,cube452_cluster0,13,MSFC,100.0
57,cube542_cluster0,65,MSFC,100.0
57,cube540_cluster0,49,MSFC,100.0
57,cube541_cluster0,15,MSFC,100.0
57,cube494_cluster0,46,MSFC,100.0
57,cube493_cluster0,131,MSFC,100.0
58,cube922_cluster0,275,WLEC,100.0
58,cube763_cluster0,88,MSFC,67.05
58,cube760_cluster0,123,WLEC,100.0
58,cube701_cluster0,178,WLEC,100.0
58,cube857_cluster0,53,WLEC,100.0
58,cube932_cluster0,60,MSFC,100.0
58,cube757_cluster0,141,MSFC,100.0
58,cube925_cluster0,112,WLEC,98.21
58,cube547_cluster0,63,WLEC,100.0
58,cube787_cluster0,279,WLEC,100.0
58,cube975_cluster0,92,WLEC,100.0
58,cube690_cluster0,19,WLEC,52.63
58,cube847_cluster0,63,WLEC,100.0
58,cube845_cluster0,125,WLEC,100.0
58,cube851_cluster0,112,MSFC,100.0
58,cube786_cluster0,172,WLEC,100.0
58,cube918_cluster0,57,WLEC,100.0
58,cube709_cluster0,74,WLEC,100.0
58,cube794_cluster0,109,WLEC,100.0
58,cube863_cluster0,55,WLEC,100.0
58,cube848_cluster0,173,WLEC,100.0
58,cube693_cluster0,60,MSFC,91.67
58,cube678_cluster0,172,MSFC,100.0
58,cube610_cluster0,124,MSFC,100.0
58,cube548_cluster0,115,WLEC,100.0
58,cube500_cluster0,92,WLEC,100.0
58,cube630_cluster0,275,WLEC,100.0
58,cube972_cluster0,60,WLEC,93.33
58,cube559_cluster0,119,WLEC,100.0
58,cube971_cluster0,112,WLEC,100.0
58,cube642_cluster0,31,WLEC,100.0
58,cube458_cluster0,13,WLEC,100.0
58,cube772_cluster0,123,WLEC,100.0
58,cube761_cluster0,68,WLEC,100.0
58,cube560_cluster0,48,WLEC,100.0
58,cube698_cluster0,21,MSFC,100.0
58,cube924_cluster0,362,WLEC,100.0
58,cube860_cluster0,172,MSFC,100.0
58,cube783_cluster0,58,MSFC,100.0
58,cube552_cluster0,18,WLEC,100.0
58,cube968_cluster0,59,MSFC,100.0
58,cube712_cluster0,137,WLEC,100.0
58,cube769_cluster0,13,WLEC,100.0
58,cube703_cluster0,114,WLEC,100.0
58,cube914_cluster0,169,WLEC,100.0
58,cube639_cluster0,119,WLEC,100.0
58,cube906_cluster0,24,WLEC,100.0
58,cube708_cluster0,55,MSFC,98.18
