ID,FAULT_TYPE,CODE LINE,TRANSFORMED CODE,FILE,UNIT TEST LOG,FUNCTIONAL TEST LOG,INTEGRATION TEST LOG,UNIT TEST RESULT,UNIT RATIO,FUNCTIONAL TEST RESULT,FUNCTIONAL TEST RATIO,INTEGRATION TEST RESULT,INTEGRATION TEST RATIO,UNIT TEST TOTAL RESULTS,FUNCTIONAL TEST TOTAL RESULTS,INTEGRATION TEST TOTAL RESULTS
1218,MIA,3996,MIA_3996_transformed_code_1218.py,resources/api.py,07032025170730_unit_result_3996,07032025170730_functional_result_3996,,True,0/0,True,0/0,False,NA,,,NA
1219,MIA,4003,MIA_4003_transformed_code_1219.py,resources/api.py,07032025170741_unit_result_4003,07032025170741_functional_result_4003,,True,0/0,True,0/0,False,NA,,,NA
1220,MIA,4030,MIA_4030_transformed_code_1220.py,resources/api.py,07032025170751_unit_result_4030,07032025170751_functional_result_4030,,True,0/0,True,0/0,False,NA,,,NA
1221,MIA,4071,MIA_4071_transformed_code_1221.py,resources/api.py,07032025170804_unit_result_4071,07032025170804_functional_result_4071,,True,0/0,True,0/0,False,NA,,,NA
1222,MIA,4081,MIA_4081_transformed_code_1222.py,resources/api.py,07032025170814_unit_result_4081,07032025170814_functional_result_4081,,True,0/0,True,0/0,False,NA,,,NA
1223,MIA,4088,MIA_4088_transformed_code_1223.py,resources/api.py,07032025170825_unit_result_4088,07032025170825_functional_result_4088,,True,0/0,True,0/0,False,NA,,,NA
1224,MIA,4092,MIA_4092_transformed_code_1224.py,resources/api.py,07032025170835_unit_result_4092,07032025170835_functional_result_4092,,True,0/0,True,0/0,False,NA,,,NA
1225,MIA,4094,MIA_4094_transformed_code_1225.py,resources/api.py,07032025170842_unit_result_4094,07032025170842_functional_result_4094,,True,0/0,True,0/0,False,NA,,,NA
1226,MIA,4112,MIA_4112_transformed_code_1226.py,resources/api.py,07032025170858_unit_result_4112,07032025170858_functional_result_4112,,True,0/0,True,0/0,False,NA,,,NA
1227,MIA,4211,MIA_4211_transformed_code_1227.py,resources/api.py,07032025170907_unit_result_4211,07032025170907_functional_result_4211,,True,0/0,True,0/0,False,NA,,,NA
1228,MIA,4218,MIA_4218_transformed_code_1228.py,resources/api.py,07032025170916_unit_result_4218,07032025170916_functional_result_4218,,True,0/0,True,0/0,False,NA,,,NA
1229,MIA,4223,MIA_4223_transformed_code_1229.py,resources/api.py,07032025170929_unit_result_4223,07032025170929_functional_result_4223,,True,0/0,True,0/0,False,NA,,,NA
1230,MIA,4326,MIA_4326_transformed_code_1230.py,resources/api.py,07032025170940_unit_result_4326,07032025170940_functional_result_4326,,True,0/0,True,0/0,False,NA,,,NA
1231,MIA,4338,MIA_4338_transformed_code_1231.py,resources/api.py,07032025170952_unit_result_4338,07032025170952_functional_result_4338,,True,0/0,True,0/0,False,NA,,,NA
1232,MIA,4352,MIA_4352_transformed_code_1232.py,resources/api.py,07032025171003_unit_result_4352,07032025171003_functional_result_4352,,True,0/0,True,0/0,False,NA,,,NA
1233,MIA,4390,MIA_4390_transformed_code_1233.py,resources/api.py,07032025171012_unit_result_4390,07032025171012_functional_result_4390,,True,0/0,True,0/0,False,NA,,,NA
1234,MIA,4462,MIA_4462_transformed_code_1234.py,resources/api.py,07032025171025_unit_result_4462,07032025171025_functional_result_4462,,True,0/0,True,0/0,False,NA,,,NA
1235,MIA,4467,MIA_4467_transformed_code_1235.py,resources/api.py,07032025171035_unit_result_4467,07032025171035_functional_result_4467,,True,0/0,True,0/0,False,NA,,,NA
1236,MIA,4479,MIA_4479_transformed_code_1236.py,resources/api.py,07032025171046_unit_result_4479,07032025171046_functional_result_4479,,True,0/0,True,0/0,False,NA,,,NA
1237,MIA,4527,MIA_4527_transformed_code_1237.py,resources/api.py,07032025171057_unit_result_4527,07032025171057_functional_result_4527,,True,0/0,True,0/0,False,NA,,,NA
1238,MIA,4572,MIA_4572_transformed_code_1238.py,resources/api.py,07032025171107_unit_result_4572,07032025171107_functional_result_4572,,True,0/0,True,0/0,False,NA,,,NA
1239,MIA,4586,MIA_4586_transformed_code_1239.py,resources/api.py,07032025171118_unit_result_4586,07032025171118_functional_result_4586,,True,0/0,True,0/0,False,NA,,,NA
1240,MIA,4587,MIA_4587_transformed_code_1240.py,resources/api.py,07032025171128_unit_result_4587,07032025171128_functional_result_4587,,True,0/0,True,0/0,False,NA,,,NA
1241,MIA,4594,MIA_4594_transformed_code_1241.py,resources/api.py,07032025171139_unit_result_4594,07032025171139_functional_result_4594,,True,0/0,True,0/0,False,NA,,,NA
1242,MIA,4629,MIA_4629_transformed_code_1242.py,resources/api.py,07032025171149_unit_result_4629,07032025171149_functional_result_4629,,True,0/0,True,0/0,False,NA,,,NA
1243,MIA,4655,MIA_4655_transformed_code_1243.py,resources/api.py,07032025171202_unit_result_4655,07032025171202_functional_result_4655,,True,0/0,True,0/0,False,NA,,,NA
1244,MIA,4672,MIA_4672_transformed_code_1244.py,resources/api.py,07032025171211_unit_result_4672,07032025171211_functional_result_4672,,True,0/0,True,0/0,False,NA,,,NA
1245,MIA,4694,MIA_4694_transformed_code_1245.py,resources/api.py,07032025171223_unit_result_4694,07032025171223_functional_result_4694,,True,0/0,True,0/0,False,NA,,,NA
1246,MIA,4710,MIA_4710_transformed_code_1246.py,resources/api.py,07032025171231_unit_result_4710,07032025171231_functional_result_4710,,True,0/0,True,0/0,False,NA,,,NA
1247,MIA,4727,MIA_4727_transformed_code_1247.py,resources/api.py,07032025171247_unit_result_4727,07032025171247_functional_result_4727,,True,0/0,True,0/0,False,NA,,,NA
1248,MIA,4730,MIA_4730_transformed_code_1248.py,resources/api.py,07032025171255_unit_result_4730,07032025171255_functional_result_4730,,True,0/0,True,0/0,False,NA,,,NA
1249,MIA,4733,MIA_4733_transformed_code_1249.py,resources/api.py,07032025171307_unit_result_4733,07032025171307_functional_result_4733,,True,0/0,True,0/0,False,NA,,,NA
1250,MIA,4750,MIA_4750_transformed_code_1250.py,resources/api.py,07032025171317_unit_result_4750,07032025171317_functional_result_4750,,True,0/0,True,0/0,False,NA,,,NA
1251,MIA,4762,MIA_4762_transformed_code_1251.py,resources/api.py,07032025171328_unit_result_4762,07032025171328_functional_result_4762,,True,0/0,True,0/0,False,NA,,,NA
1252,MIA,4791,MIA_4791_transformed_code_1252.py,resources/api.py,07032025171339_unit_result_4791,07032025171339_functional_result_4791,,True,0/0,True,0/0,False,NA,,,NA
1253,MIA,4811,MIA_4811_transformed_code_1253.py,resources/api.py,07032025171350_unit_result_4811,07032025171350_functional_result_4811,,True,0/0,True,0/0,False,NA,,,NA
1254,MIA,4813,MIA_4813_transformed_code_1254.py,resources/api.py,07032025171358_unit_result_4813,07032025171358_functional_result_4813,,True,0/0,True,0/0,False,NA,,,NA
1255,MIA,4860,MIA_4860_transformed_code_1255.py,resources/api.py,07032025171412_unit_result_4860,07032025171412_functional_result_4860,,True,0/0,True,0/0,False,NA,,,NA
1256,MIA,4885,MIA_4885_transformed_code_1256.py,resources/api.py,07032025171423_unit_result_4885,07032025171423_functional_result_4885,,True,0/0,True,0/0,False,NA,,,NA
1257,MIA,4900,MIA_4900_transformed_code_1257.py,resources/api.py,07032025171434_unit_result_4900,07032025171434_functional_result_4900,,True,0/0,True,0/0,False,NA,,,NA
1258,MIA,4950,MIA_4950_transformed_code_1258.py,resources/api.py,07032025171448_unit_result_4950,07032025171448_functional_result_4950,,True,0/0,True,0/0,False,NA,,,NA
1259,MIA,4986,MIA_4986_transformed_code_1259.py,resources/api.py,07032025171456_unit_result_4986,07032025171456_functional_result_4986,,True,0/0,True,0/0,False,NA,,,NA
1260,MIA,4994,MIA_4994_transformed_code_1260.py,resources/api.py,07032025171506_unit_result_4994,07032025171506_functional_result_4994,,True,0/0,True,0/0,False,NA,,,NA
1261,MIA,5025,MIA_5025_transformed_code_1261.py,resources/api.py,07032025171520_unit_result_5025,07032025171520_functional_result_5025,,True,0/0,True,0/0,False,NA,,,NA
1262,MIA,5045,MIA_5045_transformed_code_1262.py,resources/api.py,07032025171529_unit_result_5045,07032025171529_functional_result_5045,,True,0/0,True,0/0,False,NA,,,NA
1263,MIA,5059,MIA_5059_transformed_code_1263.py,resources/api.py,07032025171540_unit_result_5059,07032025171540_functional_result_5059,,True,0/0,True,0/0,False,NA,,,NA
1264,MIA,5093,MIA_5093_transformed_code_1264.py,resources/api.py,07032025171550_unit_result_5093,07032025171550_functional_result_5093,,True,0/0,True,0/0,False,NA,,,NA
1265,MIA,5119,MIA_5119_transformed_code_1265.py,resources/api.py,07032025171600_unit_result_5119,07032025171600_functional_result_5119,,True,0/0,True,0/0,False,NA,,,NA
1266,MIA,5120,MIA_5120_transformed_code_1266.py,resources/api.py,07032025171613_unit_result_5120,07032025171613_functional_result_5120,,True,0/0,True,0/0,False,NA,,,NA
1267,MIA,5124,MIA_5124_transformed_code_1267.py,resources/api.py,07032025171622_unit_result_5124,07032025171622_functional_result_5124,,True,0/0,True,0/0,False,NA,,,NA
1268,MIA,5125,MIA_5125_transformed_code_1268.py,resources/api.py,07032025171634_unit_result_5125,07032025171634_functional_result_5125,,True,0/0,True,0/0,False,NA,,,NA
1269,MIA,5128,MIA_5128_transformed_code_1269.py,resources/api.py,07032025171646_unit_result_5128,07032025171646_functional_result_5128,,True,0/0,True,0/0,False,NA,,,NA
1270,MIA,5129,MIA_5129_transformed_code_1270.py,resources/api.py,07032025171656_unit_result_5129,07032025171656_functional_result_5129,,True,0/0,True,0/0,False,NA,,,NA
1271,MIA,5133,MIA_5133_transformed_code_1271.py,resources/api.py,07032025171709_unit_result_5133,07032025171709_functional_result_5133,,True,0/0,True,0/0,False,NA,,,NA
1272,MIA,5142,MIA_5142_transformed_code_1272.py,resources/api.py,07032025171717_unit_result_5142,07032025171717_functional_result_5142,,True,0/0,True,0/0,False,NA,,,NA
1273,MIA,5242,MIA_5242_transformed_code_1273.py,resources/api.py,07032025171728_unit_result_5242,07032025171728_functional_result_5242,,True,0/0,True,0/0,False,NA,,,NA
1274,MIA,5246,MIA_5246_transformed_code_1274.py,resources/api.py,07032025171737_unit_result_5246,07032025171737_functional_result_5246,,True,0/0,True,0/0,False,NA,,,NA
1275,MIA,5261,MIA_5261_transformed_code_1275.py,resources/api.py,07032025171754_unit_result_5261,07032025171754_functional_result_5261,,True,0/0,True,0/0,False,NA,,,NA
1276,MIA,5273,MIA_5273_transformed_code_1276.py,resources/api.py,07032025171801_unit_result_5273,07032025171801_functional_result_5273,,True,0/0,True,0/0,False,NA,,,NA
1277,MIA,5315,MIA_5315_transformed_code_1277.py,resources/api.py,07032025171814_unit_result_5315,07032025171814_functional_result_5315,,True,0/0,True,0/0,False,NA,,,NA
1278,MIA,5331,MIA_5331_transformed_code_1278.py,resources/api.py,07032025171824_unit_result_5331,07032025171824_functional_result_5331,,True,0/0,True,0/0,False,NA,,,NA
1279,MIA,5335,MIA_5335_transformed_code_1279.py,resources/api.py,07032025171837_unit_result_5335,07032025171837_functional_result_5335,,True,0/0,True,0/0,False,NA,,,NA
1280,MIA,5353,MIA_5353_transformed_code_1280.py,resources/api.py,07032025171845_unit_result_5353,07032025171845_functional_result_5353,,True,0/0,True,0/0,False,NA,,,NA
1281,MIA,5354,MIA_5354_transformed_code_1281.py,resources/api.py,07032025171900_unit_result_5354,07032025171900_functional_result_5354,,True,0/0,True,0/0,False,NA,,,NA
1282,MIA,5416,MIA_5416_transformed_code_1282.py,resources/api.py,07032025171909_unit_result_5416,07032025171909_functional_result_5416,,True,0/0,True,0/0,False,NA,,,NA
1283,MIA,5418,MIA_5418_transformed_code_1283.py,resources/api.py,07032025171917_unit_result_5418,07032025171917_functional_result_5418,,True,0/0,True,0/0,False,NA,,,NA
1284,MIA,5439,MIA_5439_transformed_code_1284.py,resources/api.py,07032025171923_unit_result_5439,07032025171923_functional_result_5439,,True,0/0,True,0/0,False,NA,,,NA
1285,MIA,5443,MIA_5443_transformed_code_1285.py,resources/api.py,07032025171932_unit_result_5443,07032025171932_functional_result_5443,,True,0/0,True,0/0,False,NA,,,NA
1286,MIA,5446,MIA_5446_transformed_code_1286.py,resources/api.py,07032025171946_unit_result_5446,07032025171946_functional_result_5446,,True,0/0,True,0/0,False,NA,,,NA
1287,MIA,5466,MIA_5466_transformed_code_1287.py,resources/api.py,07032025171953_unit_result_5466,07032025171953_functional_result_5466,,True,0/0,True,0/0,False,NA,,,NA
1288,MIA,5468,MIA_5468_transformed_code_1288.py,resources/api.py,07032025172000_unit_result_5468,07032025172000_functional_result_5468,,True,0/0,True,0/0,False,NA,,,NA
1289,MIA,5543,MIA_5543_transformed_code_1289.py,resources/api.py,07032025172010_unit_result_5543,07032025172010_functional_result_5543,,True,0/0,True,0/0,False,NA,,,NA
1290,MIA,5546,MIA_5546_transformed_code_1290.py,resources/api.py,07032025172016_unit_result_5546,07032025172016_functional_result_5546,,True,0/0,True,0/0,False,NA,,,NA
1291,MIA,5552,MIA_5552_transformed_code_1291.py,resources/api.py,07032025172029_unit_result_5552,07032025172029_functional_result_5552,,True,0/0,True,0/0,False,NA,,,NA
1292,MIA,5557,MIA_5557_transformed_code_1292.py,resources/api.py,07032025172038_unit_result_5557,07032025172038_functional_result_5557,,True,0/0,True,0/0,False,NA,,,NA
1293,MIA,5583,MIA_5583_transformed_code_1293.py,resources/api.py,07032025172046_unit_result_5583,07032025172046_functional_result_5583,,True,0/0,True,0/0,False,NA,,,NA
1294,MIA,5617,MIA_5617_transformed_code_1294.py,resources/api.py,07032025172055_unit_result_5617,07032025172055_functional_result_5617,,True,0/0,True,0/0,False,NA,,,NA
1295,MIA,5626,MIA_5626_transformed_code_1295.py,resources/api.py,07032025172104_unit_result_5626,07032025172104_functional_result_5626,,True,0/0,True,0/0,False,NA,,,NA
1296,MIA,5665,MIA_5665_transformed_code_1296.py,resources/api.py,07032025172111_unit_result_5665,07032025172111_functional_result_5665,,True,0/0,True,0/0,False,NA,,,NA
1297,MIA,5719,MIA_5719_transformed_code_1297.py,resources/api.py,07032025172125_unit_result_5719,07032025172125_functional_result_5719,,True,0/0,True,0/0,False,NA,,,NA
1298,MIA,5723,MIA_5723_transformed_code_1298.py,resources/api.py,07032025172133_unit_result_5723,07032025172133_functional_result_5723,,True,0/0,True,0/0,False,NA,,,NA
1299,MIA,5740,MIA_5740_transformed_code_1299.py,resources/api.py,07032025172140_unit_result_5740,07032025172140_functional_result_5740,,True,0/0,True,0/0,False,NA,,,NA
1300,MIA,5746,MIA_5746_transformed_code_1300.py,resources/api.py,07032025172152_unit_result_5746,07032025172152_functional_result_5746,,True,0/0,True,0/0,False,NA,,,NA
1301,MIA,5767,MIA_5767_transformed_code_1301.py,resources/api.py,07032025172202_unit_result_5767,07032025172202_functional_result_5767,,True,0/0,True,0/0,False,NA,,,NA
1302,MIA,5769,MIA_5769_transformed_code_1302.py,resources/api.py,07032025172207_unit_result_5769,07032025172207_functional_result_5769,,True,0/0,True,0/0,False,NA,,,NA
1303,MIA,5772,MIA_5772_transformed_code_1303.py,resources/api.py,07032025172220_unit_result_5772,07032025172220_functional_result_5772,,True,0/0,True,0/0,False,NA,,,NA
1304,MIA,5784,MIA_5784_transformed_code_1304.py,resources/api.py,07032025172232_unit_result_5784,07032025172232_functional_result_5784,,True,0/0,True,0/0,False,NA,,,NA
1305,MIA,5797,MIA_5797_transformed_code_1305.py,resources/api.py,07032025172241_unit_result_5797,07032025172241_functional_result_5797,,True,0/0,True,0/0,False,NA,,,NA
1306,MIA,5802,MIA_5802_transformed_code_1306.py,resources/api.py,07032025172251_unit_result_5802,07032025172251_functional_result_5802,,True,0/0,True,0/0,False,NA,,,NA
1307,MIA,5837,MIA_5837_transformed_code_1307.py,resources/api.py,07032025172255_unit_result_5837,07032025172255_functional_result_5837,,True,0/0,True,0/0,False,NA,,,NA
1308,MIA,5847,MIA_5847_transformed_code_1308.py,resources/api.py,07032025172304_unit_result_5847,07032025172304_functional_result_5847,,True,0/0,True,0/0,False,NA,,,NA
1309,MIA,5869,MIA_5869_transformed_code_1309.py,resources/api.py,07032025172311_unit_result_5869,07032025172311_functional_result_5869,,True,0/0,True,0/0,False,NA,,,NA
1310,MIA,5875,MIA_5875_transformed_code_1310.py,resources/api.py,07032025172326_unit_result_5875,07032025172326_functional_result_5875,,True,0/0,True,0/0,False,NA,,,NA
1311,MIA,5881,MIA_5881_transformed_code_1311.py,resources/api.py,07032025172333_unit_result_5881,07032025172333_functional_result_5881,,True,0/0,True,0/0,False,NA,,,NA
1312,MIA,5896,MIA_5896_transformed_code_1312.py,resources/api.py,07032025172341_unit_result_5896,07032025172341_functional_result_5896,,True,0/0,True,0/0,False,NA,,,NA
1313,MIA,5916,MIA_5916_transformed_code_1313.py,resources/api.py,07032025172351_unit_result_5916,07032025172351_functional_result_5916,,True,0/0,True,0/0,False,NA,,,NA
1314,MIA,5947,MIA_5947_transformed_code_1314.py,resources/api.py,07032025172405_unit_result_5947,07032025172405_functional_result_5947,,True,0/0,True,0/0,False,NA,,,NA
1315,MIA,5948,MIA_5948_transformed_code_1315.py,resources/api.py,07032025172410_unit_result_5948,07032025172410_functional_result_5948,,True,0/0,True,0/0,False,NA,,,NA
1316,MIA,5960,MIA_5960_transformed_code_1316.py,resources/api.py,07032025172422_unit_result_5960,07032025172422_functional_result_5960,,True,0/0,True,0/0,False,NA,,,NA
1317,MIA,5967,MIA_5967_transformed_code_1317.py,resources/api.py,07032025172431_unit_result_5967,07032025172431_functional_result_5967,,True,0/0,True,0/0,False,NA,,,NA
1318,MIA,5973,MIA_5973_transformed_code_1318.py,resources/api.py,07032025172438_unit_result_5973,07032025172438_functional_result_5973,,True,0/0,True,0/0,False,NA,,,NA
1319,MIA,5979,MIA_5979_transformed_code_1319.py,resources/api.py,07032025172447_unit_result_5979,07032025172447_functional_result_5979,,True,0/0,True,0/0,False,NA,,,NA
1320,MIA,5999,MIA_5999_transformed_code_1320.py,resources/api.py,07032025172456_unit_result_5999,07032025172456_functional_result_5999,,True,0/0,True,0/0,False,NA,,,NA
1321,MIA,6013,MIA_6013_transformed_code_1321.py,resources/api.py,07032025172506_unit_result_6013,07032025172506_functional_result_6013,,True,0/0,True,0/0,False,NA,,,NA
1322,MIA,6138,MIA_6138_transformed_code_1322.py,resources/api.py,07032025172513_unit_result_6138,07032025172513_functional_result_6138,,True,0/0,True,0/0,False,NA,,,NA
1323,MIA,6219,MIA_6219_transformed_code_1323.py,resources/api.py,07032025172524_unit_result_6219,07032025172524_functional_result_6219,,True,0/0,True,0/0,False,NA,,,NA
1324,MIA,6237,MIA_6237_transformed_code_1324.py,resources/api.py,07032025172533_unit_result_6237,07032025172533_functional_result_6237,,True,0/0,True,0/0,False,NA,,,NA
1325,MIA,6243,MIA_6243_transformed_code_1325.py,resources/api.py,07032025172536_unit_result_6243,07032025172536_functional_result_6243,,True,0/0,True,0/0,False,NA,,,NA
1326,WLEC,123,WLEC_123_transformed_code_1326.py,resources/api.py,07032025172554_unit_result_123,07032025172554_functional_result_123,,True,0/0,True,0/0,False,NA,,,NA
1327,WLEC,125,WLEC_125_transformed_code_1327.py,resources/api.py,07032025172605_unit_result_125,07032025172605_functional_result_125,,True,0/0,True,0/0,False,NA,,,NA
1328,WLEC,131,WLEC_131_transformed_code_1328.py,resources/api.py,07032025172613_unit_result_131,07032025172613_functional_result_131,,True,0/0,True,0/0,False,NA,,,NA
1329,WLEC,144,WLEC_144_transformed_code_1329.py,resources/api.py,07032025172629_unit_result_144,07032025172629_functional_result_144,,True,0/0,True,0/0,False,NA,,,NA
1330,WLEC,176,WLEC_176_transformed_code_1330.py,resources/api.py,07032025172638_unit_result_176,07032025172638_functional_result_176,,True,0/0,True,0/0,False,NA,,,NA
1331,WLEC,180,WLEC_180_transformed_code_1331.py,resources/api.py,07032025172646_unit_result_180,07032025172646_functional_result_180,,True,0/0,True,0/0,False,NA,,,NA
1332,WLEC,203,WLEC_203_transformed_code_1332.py,resources/api.py,07032025172654_unit_result_203,07032025172654_functional_result_203,,True,0/0,True,0/0,False,NA,,,NA
1333,WLEC,205,WLEC_205_transformed_code_1333.py,resources/api.py,07032025172704_unit_result_205,07032025172704_functional_result_205,,True,0/0,True,0/0,False,NA,,,NA
1334,WLEC,222,WLEC_222_transformed_code_1334.py,resources/api.py,07032025172717_unit_result_222,07032025172717_functional_result_222,,True,0/0,True,0/0,False,NA,,,NA
1335,WLEC,258,WLEC_258_transformed_code_1335.py,resources/api.py,07032025172733_unit_result_258,07032025172733_functional_result_258,,True,0/0,True,0/0,False,NA,,,NA
1336,WLEC,265,WLEC_265_transformed_code_1336.py,resources/api.py,07032025172740_unit_result_265,07032025172740_functional_result_265,,True,0/0,True,0/0,False,NA,,,NA
1337,WLEC,272,WLEC_272_transformed_code_1337.py,resources/api.py,07032025172751_unit_result_272,07032025172751_functional_result_272,,True,0/0,True,0/0,False,NA,,,NA
1338,WLEC,291,WLEC_291_transformed_code_1338.py,resources/api.py,07032025172800_unit_result_291,07032025172800_functional_result_291,,True,0/0,True,0/0,False,NA,,,NA
1339,WLEC,327,WLEC_327_transformed_code_1339.py,resources/api.py,07032025172822_unit_result_327,07032025172822_functional_result_327,,True,0/0,True,0/0,False,NA,,,NA
1340,WLEC,352,WLEC_352_transformed_code_1340.py,resources/api.py,07032025172829_unit_result_352,07032025172829_functional_result_352,,True,0/0,True,0/0,False,NA,,,NA
1341,WLEC,361,WLEC_361_transformed_code_1341.py,resources/api.py,07032025172842_unit_result_361,07032025172842_functional_result_361,,True,0/0,True,0/0,False,NA,,,NA
1342,WLEC,363,WLEC_363_transformed_code_1342.py,resources/api.py,07032025172854_unit_result_363,07032025172854_functional_result_363,,True,0/0,True,0/0,False,NA,,,NA
1343,WLEC,385,WLEC_385_transformed_code_1343.py,resources/api.py,07032025172902_unit_result_385,07032025172902_functional_result_385,,True,0/0,True,0/0,False,NA,,,NA
1344,WLEC,388,WLEC_388_transformed_code_1344.py,resources/api.py,07032025172913_unit_result_388,07032025172913_functional_result_388,,True,0/0,True,0/0,False,NA,,,NA
1345,WLEC,406,WLEC_406_transformed_code_1345.py,resources/api.py,07032025172928_unit_result_406,07032025172928_functional_result_406,,True,0/0,True,0/0,False,NA,,,NA
1346,WLEC,456,WLEC_456_transformed_code_1346.py,resources/api.py,07032025173012_unit_result_456,07032025173012_functional_result_456,,True,0/0,True,0/0,False,NA,,,NA
1347,WLEC,488,WLEC_488_transformed_code_1347.py,resources/api.py,07032025173039_unit_result_488,07032025173039_functional_result_488,,True,0/0,True,0/0,False,NA,,,NA
1348,WLEC,490,WLEC_490_transformed_code_1348.py,resources/api.py,07032025173049_unit_result_490,07032025173049_functional_result_490,,True,0/0,True,0/0,False,NA,,,NA
1349,WLEC,493,WLEC_493_transformed_code_1349.py,resources/api.py,07032025173101_unit_result_493,07032025173101_functional_result_493,,True,0/0,True,0/0,False,NA,,,NA
1350,WLEC,503,WLEC_503_transformed_code_1350.py,resources/api.py,07032025173112_unit_result_503,07032025173112_functional_result_503,,True,0/0,True,0/0,False,NA,,,NA
1351,WLEC,512,WLEC_512_transformed_code_1351.py,resources/api.py,07032025173122_unit_result_512,07032025173122_functional_result_512,,True,0/0,True,0/0,False,NA,,,NA
1352,WLEC,533,WLEC_533_transformed_code_1352.py,resources/api.py,07032025173143_unit_result_533,07032025173143_functional_result_533,,True,0/0,True,0/0,False,NA,,,NA
1353,WLEC,568,WLEC_568_transformed_code_1353.py,resources/api.py,07032025173150_unit_result_568,07032025173150_functional_result_568,,True,0/0,True,0/0,False,NA,,,NA
1354,WLEC,588,WLEC_588_transformed_code_1354.py,resources/api.py,07032025173203_unit_result_588,07032025173203_functional_result_588,,True,0/0,True,0/0,False,NA,,,NA
1355,WLEC,621,WLEC_621_transformed_code_1355.py,resources/api.py,07032025173223_unit_result_621,07032025173223_functional_result_621,,True,0/0,True,0/0,False,NA,,,NA
1356,WLEC,631,WLEC_631_transformed_code_1356.py,resources/api.py,07032025173243_unit_result_631,07032025173243_functional_result_631,,True,0/0,True,0/0,False,NA,,,NA
1357,WLEC,641,WLEC_641_transformed_code_1357.py,resources/api.py,07032025173252_unit_result_641,07032025173252_functional_result_641,,True,0/0,True,0/0,False,NA,,,NA
1358,WLEC,681,WLEC_681_transformed_code_1358.py,resources/api.py,07032025173311_unit_result_681,07032025173311_functional_result_681,,True,0/0,True,0/0,False,NA,,,NA
1359,WLEC,692,WLEC_692_transformed_code_1359.py,resources/api.py,07032025173325_unit_result_692,07032025173325_functional_result_692,,True,0/0,True,0/0,False,NA,,,NA
1360,WLEC,693,WLEC_693_transformed_code_1360.py,resources/api.py,07032025173336_unit_result_693,07032025173336_functional_result_693,,True,0/0,True,0/0,False,NA,,,NA
1361,WLEC,697,WLEC_697_transformed_code_1361.py,resources/api.py,07032025173348_unit_result_697,07032025173348_functional_result_697,,True,0/0,True,0/0,False,NA,,,NA
1362,WLEC,707,WLEC_707_transformed_code_1362.py,resources/api.py,07032025173400_unit_result_707,07032025173400_functional_result_707,,True,0/0,True,0/0,False,NA,,,NA
1363,WLEC,751,WLEC_751_transformed_code_1363.py,resources/api.py,07032025173427_unit_result_751,07032025173427_functional_result_751,,True,0/0,True,0/0,False,NA,,,NA
1364,WLEC,753,WLEC_753_transformed_code_1364.py,resources/api.py,07032025173436_unit_result_753,07032025173436_functional_result_753,,True,0/0,True,0/0,False,NA,,,NA
1365,WLEC,779,WLEC_779_transformed_code_1365.py,resources/api.py,07032025173451_unit_result_779,07032025173451_functional_result_779,,True,0/0,True,0/0,False,NA,,,NA
1366,WLEC,786,WLEC_786_transformed_code_1366.py,resources/api.py,07032025173501_unit_result_786,07032025173501_functional_result_786,,True,0/0,True,0/0,False,NA,,,NA
1367,WLEC,802,WLEC_802_transformed_code_1367.py,resources/api.py,07032025173509_unit_result_802,07032025173509_functional_result_802,,True,0/0,True,0/0,False,NA,,,NA
1368,WLEC,805,WLEC_805_transformed_code_1368.py,resources/api.py,07032025173525_unit_result_805,07032025173525_functional_result_805,,True,0/0,True,0/0,False,NA,,,NA
1369,WLEC,834,WLEC_834_transformed_code_1369.py,resources/api.py,07032025173531_unit_result_834,07032025173531_functional_result_834,,True,0/0,True,0/0,False,NA,,,NA
1370,WLEC,848,WLEC_848_transformed_code_1370.py,resources/api.py,07032025173551_unit_result_848,07032025173551_functional_result_848,,True,0/0,True,0/0,False,NA,,,NA
1371,WLEC,872,WLEC_872_transformed_code_1371.py,resources/api.py,07032025173558_unit_result_872,07032025173558_functional_result_872,,True,0/0,True,0/0,False,NA,,,NA
1372,WLEC,886,WLEC_886_transformed_code_1372.py,resources/api.py,07032025173622_unit_result_886,07032025173622_functional_result_886,,True,0/0,True,0/0,False,NA,,,NA
1373,WLEC,920,WLEC_920_transformed_code_1373.py,resources/api.py,07032025173637_unit_result_920,07032025173637_functional_result_920,,True,0/0,True,0/0,False,NA,,,NA
1374,WLEC,942,WLEC_942_transformed_code_1374.py,resources/api.py,07032025173651_unit_result_942,07032025173651_functional_result_942,,True,0/0,True,0/0,False,NA,,,NA
1375,WLEC,979,WLEC_979_transformed_code_1375.py,resources/api.py,07032025173700_unit_result_979,07032025173700_functional_result_979,,True,0/0,True,0/0,False,NA,,,NA
1376,WLEC,1056,WLEC_1056_transformed_code_1376.py,resources/api.py,07032025173712_unit_result_1056,07032025173712_functional_result_1056,,True,0/0,True,0/0,False,NA,,,NA
1377,WLEC,1065,WLEC_1065_transformed_code_1377.py,resources/api.py,07032025173725_unit_result_1065,07032025173725_functional_result_1065,,True,0/0,True,0/0,False,NA,,,NA
1378,WLEC,1132,WLEC_1132_transformed_code_1378.py,resources/api.py,07032025173754_unit_result_1132,07032025173754_functional_result_1132,,True,0/0,True,0/0,False,NA,,,NA
